p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se
LA_UKB	PUFA_pct_UKB	-0.0388	0.0603	-0.6433	0.5201	0.1092	0.0065	1.0312	0.0087	-0.1773	0.0064
LA_UKB	PUFA_UKB	0.9144	0.012	76.3659	0	0.0665	0.0065	1.0339	0.009	0.94	0.0087
LA_UKB	SCZ_21926974	-0.0316	0.0571	-0.5534	0.58	0.2133	0.0124	1.0331	0.0106	-0.0021	0.0073
LA_UKB	SCZ_23974872	-0.043	0.0517	-0.8314	0.4057	0.2524	0.0124	1.0332	0.009	0.0042	0.0071
LA_UKB	SCZ_25056061	-0.0435	0.0648	-0.6716	0.5018	857.3717	36.7896	1.1221	0.0125	-0.0019	0.0095
LA_UKB	TS_30818990	0.1317	0.063	2.0921	0.0364	0.3516	0.0411	1.0161	0.0076	-0.0103	0.0046
LA_pct_UKB	AA_CHARGE	-0.5277	0.5128	-1.029	0.3035	0.0339	0.0516	1.0103	0.0064	0.0061	0.0044
LA_pct_UKB	AD_30617256	-0.15	0.0606	-2.477	0.0133	0.011	0.0012	0.9971	0.0079	-0.0076	0.0051
LA_pct_UKB	ADD_30336701_C	0.0166	0.0415	0.3995	0.6895	0.0763	0.0049	1.0038	0.0066	-0.0266	0.0048
LA_pct_UKB	ADD_30336701_P	-0.2156	0.049	-4.4015	1.08E-05	0.0548	0.0046	1.0061	0.0063	-0.0276	0.0051
LA_pct_UKB	ADD_30336701_T	-0.0316	0.0399	-0.7937	0.4273	0.0828	0.005	1.0075	0.0066	-0.0304	0.0049
LA_pct_UKB	ADHD_30478444	-0.3672	0.0444	-8.2615	1.44E-16	0.2105	0.0129	1.041	0.0093	-0.005	0.0063
LA_pct_UKB	AdrA_CHARGE	-0.5278	0.213	-2.4781	0.0132	0.0775	0.0544	1.0005	0.007	0.0023	0.0047
LA_pct_UKB	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LA_pct_UKB	AN_28494655	0.2103	0.0709	2.9683	0.003	0.2106	0.0352	1.0138	0.0075	0.0071	0.0053
LA_pct_UKB	AN_31308545	0.2146	0.0451	4.7636	1.90E-06	0.1602	0.0112	1.0328	0.0108	0.0031	0.0073
LA_pct_UKB	ANX_26754954	-0.3124	0.1245	-2.509	0.0121	0.0754	0.0311	1.0017	0.0075	0.0047	0.0052
LA_pct_UKB	ASD_28540026	0.0212	0.0623	0.3401	0.7338	0.2867	0.0323	0.9672	0.0076	0.0041	0.0051
LA_pct_UKB	ASD_30804558	0.0106	0.0578	0.1834	0.8545	0.1854	0.0153	1.0115	0.0091	-0.0036	0.0073
LA_pct_UKB	BIP_21926972	0.1768	0.0556	3.1816	0.0015	0.4456	0.0385	1.0078	0.0101	-0.0133	0.0074
LA_pct_UKB	BIP_31043756	0.0557	0.0386	1.4445	0.1486	0.3064	0.0147	1.0336	0.0094	-0.0022	0.0063
LA_pct_UKB	BIP_34002096	0.0209	0.0334	0.6274	0.5304	0.0566	0.0023	1.0574	0.0105	0.0004	0.0059
LA_pct_UKB	CDG_23453885	0.0833	0.0464	1.7947	0.0727	0.1604	0.0113	1.0312	0.0104	-0.0134	0.0075
LA_pct_UKB	CDG_29906448	0.0799	0.0298	2.6799	0.0074	0.2733	0.0096	1.0711	0.0101	-0.0069	0.0059
LA_pct_UKB	CDG_31926635	-0.1296	0.0331	-3.9144	9.06E-05	0.067	0.0027	1.0551	0.0096	-0.0075	0.006
LA_pct_UKB	DE_ukb-b-20045	-0.3748	0.0735	-5.1006	3.38E-07	0.0067	0.0012	1.0058	0.0078	-0.0148	0.0056
LA_pct_UKB	DGLA_CHARGE	NA	NA	NA	NA	-0.0054	0.0485	1.0061	0.0055	-0.0042	0.0047
LA_pct_UKB	DHA_CHARGE	0.0808	0.1165	0.6939	0.4878	0.1012	0.0507	0.9965	0.0065	0.0075	0.005
LA_pct_UKB	DHA_pct_UKB	0.439	0.0394	11.1331	8.66E-29	0.0944	0.0066	1.0128	0.0081	0.0586	0.0055
LA_pct_UKB	DHA_UKB	0.2537	0.0464	5.4657	4.61E-08	0.0786	0.0058	1.0289	0.0083	-0.0985	0.0057
LA_pct_UKB	DPA_CHARGE	-0.0408	0.1529	-0.2669	0.7896	0.0691	0.0489	1.0055	0.0066	-0.0005	0.0048
LA_pct_UKB	EPA_CHARGE	NA	NA	NA	NA	-0.2484	0.0468	1.0621	0.0065	-0.003	0.0047
LA_pct_UKB	GLA_CHARGE	NA	NA	NA	NA	-0.1093	0.0509	1.0209	0.0064	-0.0029	0.005
LA_pct_UKB	INS_ukb-b-3957	-0.2193	0.0295	-7.4413	9.97E-14	0.0517	0.0017	1.0468	0.0079	-0.0529	0.0053
LA_pct_UKB	LA_CHARGE	1.1376	0.9633	1.1809	0.2376	0.0321	0.0468	1.0062	0.0062	-0.0082	0.0048
LA_pct_UKB	LA_pct_UKB	1	8.32E-07	1.20E+06	0	0.0976	0.0058	1.0273	0.0075	1.0273	0.0075
LA_pct_UKB	LA_UKB	0.2627	0.056	4.6909	2.72E-06	0.0659	0.0066	1.0212	0.0088	0.3342	0.0058
LA_pct_UKB	MDD_22472876	-0.0413	0.0712	-0.5803	0.5617	0.1614	0.0295	1.0163	0.0085	-0.0133	0.0063
LA_pct_UKB	MDD_30718901	-0.2013	0.0295	-6.8276	8.63E-12	0.0501	0.0017	1.021	0.0092	-0.0207	0.0052
LA_pct_UKB	MooD_ukb-d-KRA_PSY_MOOD	-0.1197	0.0812	-1.4742	0.1404	0.0059	0.0013	0.9944	0.0066	-0.002	0.0051
LA_pct_UKB	OCD_28761083	0.1322	0.0657	2.0108	0.0443	0.3102	0.0487	0.9938	0.0068	0.007	0.0053
LA_pct_UKB	Omega_3_pct_UKB	0.071	0.0489	1.4517	0.1466	0.0738	0.0054	1.021	0.0074	-0.271	0.0055
LA_pct_UKB	Omega_3_UKB	-0.1331	0.0505	-2.6353	0.0084	0.0685	0.0055	1.0344	0.0082	-0.3658	0.0061
LA_pct_UKB	Omega_6_by_Omega_3_UKB	0.2109	0.0476	4.4348	9.22E-06	0.065	0.0053	1.025	0.0077	0.4856	0.0059
LA_pct_UKB	Omega_6_pct_UKB	0.8734	0.0141	61.9555	0	0.0917	0.0065	1.0366	0.0087	0.8731	0.0069
LA_pct_UKB	Omega_6_UKB	0.1229	0.0565	2.1762	0.0295	0.066	0.0069	1.0262	0.0091	0.1899	0.0058
LA_pct_UKB	PD_ieu-b-7	0.1006	0.0498	2.0186	0.0435	0.0127	0.0012	0.9884	0.0059	0.006	0.0046
LA_pct_UKB	PTSD_31594949	-0.187	0.0715	-2.6153	0.0089	0.0169	0.0029	1.0218	0.0065	-0.0094	0.0052
LA_pct_UKB	PUFA_pct_UKB	0.8086	0.0199	40.5571	0	0.1086	0.0066	1.0309	0.0087	0.7153	0.0068
LA_pct_UKB	PUFA_UKB	0.0663	0.0562	1.1805	0.2378	0.0678	0.0068	1.0334	0.0091	0.0632	0.006
LA_pct_UKB	SCZ_21926974	0.1258	0.0419	3.0007	0.0027	0.213	0.0129	1.0335	0.0108	-0.0101	0.007
LA_pct_UKB	SCZ_23974872	0.0963	0.0386	2.4962	0.0126	0.2512	0.0125	1.0341	0.0092	-0.0032	0.0066
LA_pct_UKB	SCZ_25056061	0.061	0.0355	1.7167	0.086	860.2421	38.5722	1.1214	0.0131	-0.0045	0.0074
LA_pct_UKB	TS_30818990	0.0173	0.0556	0.3112	0.7557	0.3467	0.0415	1.0167	0.0077	0.0018	0.0051
MDD_22472876	AA_CHARGE	0.1496	0.2576	0.5806	0.5615	0.0784	0.0589	1.0058	0.008	-0.0056	0.0061
MDD_22472876	AD_30617256	0.0685	0.1066	0.643	0.5202	0.0111	0.0014	0.9956	0.0091	0.011	0.0061
MDD_22472876	ADD_30336701_C	-0.2279	0.0851	-2.6779	0.0074	0.0784	0.0054	0.9984	0.0095	0.0022	0.0067
MDD_22472876	ADD_30336701_P	0.2618	0.0905	2.892	0.0038	0.0541	0.0055	1.012	0.01	-0.0021	0.0065
MDD_22472876	ADD_30336701_T	-0.1224	0.0806	-1.5185	0.1289	0.0843	0.0055	1.0043	0.0094	0.0011	0.0067
MDD_22472876	ADHD_30478444	0.2791	0.0899	3.1049	0.0019	0.2143	0.014	1.0402	0.0115	0.0266	0.0078
MDD_22472876	AdrA_CHARGE	0.2436	0.2799	0.8703	0.3841	0.0908	0.0604	1.0001	0.0085	-0.0046	0.0062
MDD_22472876	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MDD_22472876	AN_28494655	0.1284	0.1456	0.8823	0.3776	0.2185	0.0418	1.0146	0.0101	0.1003	0.0074
MDD_22472876	AN_31308545	0.3395	0.0831	4.0875	4.36E-05	0.1609	0.0121	1.0344	0.0134	0.0473	0.0082
MDD_22472876	ANX_26754954	0.7788	0.2112	3.6873	0.0002	0.0787	0.0335	0.9993	0.009	0.1709	0.0061
MDD_22472876	ASD_28540026	0.2023	0.1311	1.5429	0.1229	0.2652	0.0403	0.9753	0.0096	-0.0053	0.0071
MDD_22472876	ASD_30804558	0.2963	0.1034	2.866	0.0042	0.1913	0.0175	1.0063	0.0116	-0.0006	0.008
MDD_22472876	BIP_21926972	0.4732	0.0966	4.8989	9.64E-07	0.4522	0.0415	1.0066	0.0114	0.1664	0.0081
MDD_22472876	BIP_31043756	0.3938	0.0766	5.1386	2.77E-07	0.2955	0.0162	1.0467	0.011	0.1398	0.0075
MDD_22472876	BIP_34002096	0.5255	0.0758	6.9338	4.10E-12	0.0546	0.0024	1.0719	0.0129	0.1077	0.0077
MDD_22472876	CDG_23453885	0.6768	0.0576	11.7551	6.65E-32	0.1596	0.0115	1.0341	0.011	0.5759	0.0078
MDD_22472876	CDG_29906448	0.4564	0.0737	6.1923	5.93E-10	0.2657	0.0095	1.0876	0.0129	0.1341	0.008
MDD_22472876	CDG_31926635	0.9667	0.0935	10.3418	4.56E-25	0.0656	0.003	1.0638	0.0121	0.2958	0.008
MDD_22472876	DE_ukb-b-20045	0.8663	0.171	5.0655	4.07E-07	0.0061	0.0014	1.0134	0.0103	0.0069	0.0073
MDD_22472876	DGLA_CHARGE	0.424	0.3756	1.1289	0.2589	0.0526	0.0523	0.9956	0.0072	-0.0061	0.0059
MDD_22472876	DHA_CHARGE	-0.2028	0.1903	-1.0656	0.2866	0.1444	0.0579	0.9881	0.0087	0.0015	0.0057
MDD_22472876	DHA_pct_UKB	-0.0648	0.0721	-0.8989	0.3687	0.0963	0.0078	1.0096	0.0114	-0.0045	0.0065
MDD_22472876	DHA_UKB	-0.0768	0.0745	-1.0318	0.3022	0.082	0.0067	1.0206	0.0108	-0.0037	0.0065
MDD_22472876	DPA_CHARGE	0.1665	0.2069	0.8049	0.4209	0.1254	0.0561	0.9949	0.0081	-0.005	0.006
MDD_22472876	EPA_CHARGE	NA	NA	NA	NA	-0.1594	0.0491	1.0441	0.0076	-0.0145	0.0059
MDD_22472876	GLA_CHARGE	NA	NA	NA	NA	-0.0794	0.0566	1.014	0.0082	-0.0104	0.0059
MDD_22472876	INS_ukb-b-3957	0.3251	0.074	4.3925	1.12E-05	0.0498	0.002	1.0662	0.0119	0.0051	0.0075
MDD_22472876	LA_CHARGE	-0.2663	0.2369	-1.1239	0.261	0.1043	0.0521	0.9952	0.0075	0.0061	0.0062
MDD_22472876	LA_pct_UKB	-0.0413	0.0712	-0.5803	0.5617	0.1043	0.0067	1.0101	0.0102	-0.0133	0.0063
MDD_22472876	LA_UKB	-0.0232	0.0883	-0.2627	0.7928	0.0748	0.0075	1.0009	0.0114	-0.0079	0.0068
MDD_22472876	MDD_22472876	1	1.79E-06	559971.5289	0	0.1604	0.0294	1.0163	0.0084	1.0163	0.0084
MDD_22472876	MDD_30718901	0.8158	0.0852	9.5726	1.04E-21	0.049	0.0019	1.0367	0.0123	0.1786	0.0073
MDD_22472876	MooD_ukb-d-KRA_PSY_MOOD	0.772	0.176	4.386	1.15E-05	0.0063	0.0015	0.9911	0.0089	-0.0102	0.0062
MDD_22472876	OCD_28761083	0.1015	0.1321	0.7679	0.4425	0.3458	0.051	0.9857	0.0083	0.016	0.0065
MDD_22472876	Omega_3_pct_UKB	-0.0193	0.0774	-0.2487	0.8036	0.0751	0.0065	1.0172	0.0104	-0.0055	0.0063
MDD_22472876	Omega_3_UKB	-0.0115	0.0857	-0.1341	0.8933	0.0703	0.0065	1.0273	0.0109	-0.0044	0.0067
MDD_22472876	Omega_6_by_Omega_3_UKB	0.0012	0.0823	0.0141	0.9887	0.0664	0.006	1.0218	0.01	0.0024	0.0062
MDD_22472876	Omega_6_pct_UKB	-0.0227	0.0749	-0.3035	0.7615	0.1021	0.0075	1.0163	0.0115	-0.0114	0.0066
MDD_22472876	Omega_6_UKB	-0.0132	0.0908	-0.1453	0.8845	0.0742	0.0076	1.0059	0.0116	-0.0065	0.007
MDD_22472876	PD_ieu-b-7	0.1328	0.0906	1.4653	0.1428	0.0131	0.0013	0.985	0.0086	-0.0029	0.0066
MDD_22472876	PTSD_31594949	0.7053	0.1715	4.1126	3.91E-05	0.0164	0.0033	1.025	0.0088	0.0062	0.0062
MDD_22472876	PUFA_pct_UKB	-0.0272	0.0713	-0.3806	0.7035	0.1182	0.0076	1.0139	0.0118	-0.012	0.0068
MDD_22472876	PUFA_UKB	-0.0122	0.0908	-0.1347	0.8928	0.0753	0.0075	1.014	0.0116	-0.006	0.007
MDD_22472876	SCZ_21926974	0.4356	0.088	4.9526	7.32E-07	0.2183	0.0139	1.0295	0.0112	0.1506	0.0081
MDD_22472876	SCZ_23974872	0.4717	0.0817	5.7763	7.64E-09	0.254	0.0134	1.034	0.0113	0.1159	0.0075
MDD_22472876	SCZ_25056061	0.4301	0.0766	5.6185	1.93E-08	843.1099	41.9439	1.1321	0.0158	0.1029	0.0091
MDD_22472876	TS_30818990	0.2144	0.1058	2.0259	0.0428	0.3524	0.045	1.0125	0.0099	-0.0085	0.0063
MDD_30718901	AA_CHARGE	-0.2095	0.1392	-1.5046	0.1324	0.0586	0.0496	1.0078	0.0063	0.0018	0.0048
MDD_30718901	AD_30617256	0.1194	0.044	2.713	0.0067	0.011	0.0012	0.9961	0.0078	0.0237	0.0049
MDD_30718901	ADD_30336701_C	-0.1142	0.0355	-3.2153	0.0013	0.0766	0.0051	1.0024	0.0069	-0.0315	0.0055
MDD_30718901	ADD_30336701_P	0.2787	0.0404	6.8944	5.41E-12	0.0535	0.0045	1.0069	0.0063	0.0328	0.0057
MDD_30718901	ADD_30336701_T	-0.0294	0.0345	-0.8532	0.3936	0.0827	0.0052	1.0065	0.0068	-0.0163	0.0055
MDD_30718901	ADHD_30478444	0.4515	0.0353	12.7896	1.87E-37	0.2067	0.0128	1.0428	0.0092	0.0952	0.0073
MDD_30718901	AdrA_CHARGE	0.1131	0.133	0.8507	0.395	0.0704	0.0535	1.0024	0.0074	-0.0105	0.0052
MDD_30718901	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MDD_30718901	AN_28494655	0.2041	0.0596	3.4261	0.0006	0.2109	0.0353	1.0131	0.0079	0.0291	0.0063
MDD_30718901	AN_31308545	0.2438	0.0353	6.905	5.02E-12	0.1565	0.0109	1.0351	0.0107	0.0822	0.0085
MDD_30718901	ANX_26754954	0.8348	0.1857	4.4945	6.97E-06	0.0651	0.0309	1.0038	0.0077	0.0493	0.0063
MDD_30718901	ASD_28540026	0.0832	0.0474	1.756	0.0791	0.2803	0.0325	0.9681	0.0075	0.0007	0.006
MDD_30718901	ASD_30804558	0.3566	0.0354	10.0789	6.85E-24	0.1799	0.0155	1.0141	0.0091	0.0645	0.0067
MDD_30718901	BIP_21926972	0.2712	0.0399	6.8033	1.02E-11	0.441	0.0394	1.0088	0.0101	0.0521	0.0083
MDD_30718901	BIP_31043756	0.3169	0.0293	10.83	2.48E-27	0.2998	0.0146	1.0367	0.0094	0.0695	0.0076
MDD_30718901	BIP_34002096	0.4245	0.0264	16.1093	2.19E-58	0.0554	0.0023	1.0607	0.0103	0.0877	0.0074
MDD_30718901	CDG_23453885	0.4769	0.0354	13.4815	2.01E-41	0.1553	0.0115	1.0334	0.0108	0.1194	0.0077
MDD_30718901	CDG_29906448	0.3375	0.0249	13.5499	7.93E-42	0.2685	0.0095	1.0755	0.0102	0.0772	0.0077
MDD_30718901	CDG_31926635	0.9242	0.0143	64.5219	0	0.0623	0.0024	1.0636	0.0103	0.4618	0.0089
MDD_30718901	DE_ukb-b-20045	0.7771	0.0795	9.7778	1.40E-22	0.0056	0.0011	1.0091	0.0079	0.1192	0.0067
MDD_30718901	DGLA_CHARGE	0.6424	2.116	0.3036	0.7614	0.0138	0.0478	1.003	0.006	-0.0094	0.0057
MDD_30718901	DHA_CHARGE	-0.1239	0.1016	-1.2189	0.2229	0.0946	0.052	0.9986	0.0072	0.0036	0.0055
MDD_30718901	DHA_pct_UKB	-0.1718	0.0321	-5.3479	8.90E-08	0.094	0.0066	1.0146	0.0083	-0.0162	0.0059
MDD_30718901	DHA_UKB	-0.121	0.0343	-3.5308	0.0004	0.0797	0.0059	1.0285	0.0085	-0.0136	0.0059
MDD_30718901	DPA_CHARGE	-0.0469	0.1184	-0.3964	0.6918	0.0624	0.049	1.0077	0.0065	-0.0006	0.0048
MDD_30718901	EPA_CHARGE	NA	NA	NA	NA	-0.2608	0.047	1.0657	0.0065	-0.0086	0.0056
MDD_30718901	GLA_CHARGE	NA	NA	NA	NA	-0.1039	0.0504	1.0203	0.0063	-0.0059	0.0052
MDD_30718901	INS_ukb-b-3957	0.4293	0.0242	17.7301	2.46E-70	0.0508	0.0017	1.049	0.0088	0.1132	0.0068
MDD_30718901	LA_CHARGE	-0.1075	0.1342	-0.8009	0.4232	0.0549	0.0489	1.0041	0.0068	0.0038	0.005
MDD_30718901	LA_pct_UKB	-0.2013	0.0295	-6.8276	8.63E-12	0.0939	0.0056	1.0321	0.0082	-0.0207	0.0052
MDD_30718901	LA_UKB	-0.0332	0.04	-0.83	0.4066	0.0672	0.007	1.0206	0.009	-0.0091	0.0058
MDD_30718901	MDD_22472876	0.8158	0.0852	9.5726	1.04E-21	0.1368	0.0279	1.0207	0.0086	0.1786	0.0073
MDD_30718901	MDD_30718901	1	2.61E-06	382932.5234	0	0.0502	0.0017	1.0211	0.0091	1.0211	0.0091
MDD_30718901	MooD_ukb-d-KRA_PSY_MOOD	0.4079	0.0724	5.6341	1.76E-08	0.0053	0.0013	0.9969	0.0069	0.0395	0.0052
MDD_30718901	OCD_28761083	0.265	0.0578	4.5879	4.48E-06	0.3202	0.0495	0.9911	0.0074	0.0079	0.0058
MDD_30718901	Omega_3_pct_UKB	-0.1073	0.0358	-2.9959	0.0027	0.0734	0.0054	1.0237	0.0074	-0.0094	0.0059
MDD_30718901	Omega_3_UKB	-0.0301	0.0377	-0.799	0.4243	0.0688	0.0056	1.0361	0.0082	-0.0067	0.0063
MDD_30718901	Omega_6_by_Omega_3_UKB	0.0424	0.0378	1.1226	0.2616	0.0654	0.0052	1.0279	0.0078	0.0034	0.006
MDD_30718901	Omega_6_pct_UKB	-0.1786	0.029	-6.1675	6.94E-10	0.0927	0.0068	1.0383	0.0096	-0.0184	0.0057
MDD_30718901	Omega_6_UKB	0.0067	0.039	0.1713	0.864	0.0674	0.0072	1.0249	0.0094	-0.008	0.006
MDD_30718901	PD_ieu-b-7	-0.0229	0.0384	-0.5956	0.5514	0.0129	0.0012	0.9876	0.0063	0.0055	0.0056
MDD_30718901	PTSD_31594949	0.7087	0.0734	9.6505	4.89E-22	0.0153	0.0029	1.0236	0.0064	0.0736	0.0055
MDD_30718901	PUFA_pct_UKB	-0.1953	0.0282	-6.9248	4.37E-12	0.1081	0.007	1.0349	0.0095	-0.0214	0.006
MDD_30718901	PUFA_UKB	-0.0062	0.0389	-0.159	0.8737	0.0687	0.0072	1.0332	0.0094	-0.0071	0.0063
MDD_30718901	SCZ_21926974	0.2661	0.0368	7.233	4.72E-13	0.2125	0.0131	1.0334	0.0107	0.0441	0.0073
MDD_30718901	SCZ_23974872	0.2543	0.0326	7.7968	6.35E-15	0.2492	0.0122	1.0342	0.0091	0.0473	0.0069
MDD_30718901	SCZ_25056061	0.2945	0.0344	8.559	1.14E-17	853.1339	38.3692	1.1226	0.0134	0.0627	0.0093
MDD_30718901	TS_30818990	0.2112	0.0455	4.6392	3.50E-06	0.3422	0.0421	1.0175	0.0078	0.0106	0.0053
MooD_ukb-d-KRA_PSY_MOOD	AA_CHARGE	0.3289	0.415	0.7925	0.4281	0.0451	0.0505	1.0098	0.0065	-0.0034	0.0042
MooD_ukb-d-KRA_PSY_MOOD	AD_30617256	0.0656	0.1103	0.5945	0.5522	0.011	0.0012	0.9975	0.008	0.0007	0.0049
MooD_ukb-d-KRA_PSY_MOOD	ADD_30336701_C	-0.005	0.0887	-0.0559	0.9554	0.0768	0.0049	1.0039	0.0068	-0.0091	0.0049
MooD_ukb-d-KRA_PSY_MOOD	ADD_30336701_P	0.2001	0.0916	2.1856	0.0288	0.056	0.0046	1.0049	0.0062	0.009	0.0047
MooD_ukb-d-KRA_PSY_MOOD	ADD_30336701_T	0.0624	0.0872	0.7155	0.4743	0.0836	0.0051	1.007	0.0067	-0.0065	0.005
MooD_ukb-d-KRA_PSY_MOOD	ADHD_30478444	0.2502	0.1034	2.42	0.0155	0.2113	0.0131	1.0415	0.0095	-0.0115	0.0061
MooD_ukb-d-KRA_PSY_MOOD	AdrA_CHARGE	-0.0267	0.2748	-0.0971	0.9227	0.0764	0.0547	1.0015	0.007	0.0028	0.0045
MooD_ukb-d-KRA_PSY_MOOD	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MooD_ukb-d-KRA_PSY_MOOD	AN_28494655	0.235	0.1403	1.6744	0.0941	0.2193	0.0348	1.0123	0.0076	-0.0023	0.0054
MooD_ukb-d-KRA_PSY_MOOD	AN_31308545	0.2164	0.0873	2.4797	0.0131	0.161	0.0112	1.0327	0.0108	0.0045	0.0066
MooD_ukb-d-KRA_PSY_MOOD	ANX_26754954	0.4479	0.2556	1.7521	0.0798	0.0724	0.031	1.0027	0.0077	0.0036	0.0063
MooD_ukb-d-KRA_PSY_MOOD	ASD_28540026	0.0161	0.1178	0.1363	0.8916	0.2841	0.0324	0.9678	0.0075	0.0005	0.0048
MooD_ukb-d-KRA_PSY_MOOD	ASD_30804558	0.2675	0.1053	2.5413	0.011	0.184	0.0152	1.0128	0.009	-0.0059	0.0056
MooD_ukb-d-KRA_PSY_MOOD	BIP_21926972	0.7388	0.1343	5.5024	3.75E-08	0.4489	0.0385	1.0076	0.0099	0.0034	0.007
MooD_ukb-d-KRA_PSY_MOOD	BIP_31043756	0.7767	0.1109	7.0042	2.48E-12	0.3058	0.0149	1.0345	0.0095	0.0052	0.006
MooD_ukb-d-KRA_PSY_MOOD	BIP_34002096	0.7268	0.1083	6.7125	1.91E-11	0.0566	0.0023	1.058	0.0103	0.0321	0.0059
MooD_ukb-d-KRA_PSY_MOOD	CDG_23453885	0.633	0.1131	5.598	2.17E-08	0.1604	0.0117	1.0312	0.0107	-0.0003	0.0068
MooD_ukb-d-KRA_PSY_MOOD	CDG_29906448	0.6798	0.1021	6.6565	2.81E-11	0.2724	0.0095	1.073	0.0102	0.0077	0.0065
MooD_ukb-d-KRA_PSY_MOOD	CDG_31926635	0.7171	0.1047	6.8511	7.33E-12	0.0665	0.0026	1.0582	0.01	0.0092	0.006
MooD_ukb-d-KRA_PSY_MOOD	DE_ukb-b-20045	0.5548	0.1396	3.9748	7.05E-05	0.0067	0.0012	1.0054	0.0079	0.1252	0.0054
MooD_ukb-d-KRA_PSY_MOOD	DGLA_CHARGE	NA	NA	NA	NA	-0.0003	0.0488	1.0056	0.0059	-0.005	0.0043
MooD_ukb-d-KRA_PSY_MOOD	DHA_CHARGE	0.1904	0.2544	0.7483	0.4543	0.0944	0.0504	0.9986	0.0064	-0.0003	0.0042
MooD_ukb-d-KRA_PSY_MOOD	DHA_pct_UKB	-0.1031	0.076	-1.3569	0.1748	0.0955	0.0065	1.0134	0.0083	-0.0027	0.0046
MooD_ukb-d-KRA_PSY_MOOD	DHA_UKB	-0.1013	0.0813	-1.2461	0.2127	0.0802	0.0059	1.0291	0.0087	-0.0008	0.0044
MooD_ukb-d-KRA_PSY_MOOD	DPA_CHARGE	0.2371	0.2982	0.7951	0.4265	0.0752	0.0486	1.0058	0.0067	-0.0046	0.0043
MooD_ukb-d-KRA_PSY_MOOD	EPA_CHARGE	NA	NA	NA	NA	-0.2473	0.0464	1.0625	0.0064	-0.0061	0.0042
MooD_ukb-d-KRA_PSY_MOOD	GLA_CHARGE	NA	NA	NA	NA	-0.1025	0.0507	1.0208	0.0065	-0.0034	0.0044
MooD_ukb-d-KRA_PSY_MOOD	INS_ukb-b-3957	0.1567	0.0664	2.3613	0.0182	0.0517	0.0017	1.0471	0.0081	0.0105	0.0051
MooD_ukb-d-KRA_PSY_MOOD	LA_CHARGE	-0.5503	0.4118	-1.3362	0.1815	0.0475	0.0463	1.0054	0.0064	0.0093	0.0043
MooD_ukb-d-KRA_PSY_MOOD	LA_pct_UKB	-0.1197	0.0812	-1.4742	0.1404	0.0967	0.0058	1.0292	0.0078	-0.002	0.0051
MooD_ukb-d-KRA_PSY_MOOD	LA_UKB	0.0195	0.09	0.2161	0.8289	0.0679	0.0068	1.0205	0.0089	-0.0014	0.0045
MooD_ukb-d-KRA_PSY_MOOD	MDD_22472876	0.772	0.176	4.386	1.15E-05	0.1578	0.0291	1.0172	0.0085	-0.0102	0.0062
MooD_ukb-d-KRA_PSY_MOOD	MDD_30718901	0.4079	0.0724	5.6341	1.76E-08	0.0502	0.0017	1.0212	0.0092	0.0395	0.0052
MooD_ukb-d-KRA_PSY_MOOD	MooD_ukb-d-KRA_PSY_MOOD	1	2.90E-06	345414.2531	0	0.0059	0.0013	0.9946	0.0065	0.9946	0.0065
MooD_ukb-d-KRA_PSY_MOOD	OCD_28761083	0.2711	0.1322	2.0507	0.0403	0.3149	0.0503	0.9931	0.0074	-0.0032	0.0051
MooD_ukb-d-KRA_PSY_MOOD	Omega_3_pct_UKB	-0.0678	0.0851	-0.7966	0.4257	0.0741	0.0055	1.023	0.0076	-0.003	0.0045
MooD_ukb-d-KRA_PSY_MOOD	Omega_3_UKB	-0.0248	0.0867	-0.2863	0.7746	0.0686	0.0057	1.0369	0.0084	-0.0016	0.0044
MooD_ukb-d-KRA_PSY_MOOD	Omega_6_by_Omega_3_UKB	0.0257	0.0906	0.284	0.7764	0.0657	0.0053	1.0275	0.0079	0.0014	0.0045
MooD_ukb-d-KRA_PSY_MOOD	Omega_6_pct_UKB	-0.1303	0.0771	-1.6901	0.091	0.0946	0.0067	1.0364	0.009	-0.0033	0.0048
MooD_ukb-d-KRA_PSY_MOOD	Omega_6_UKB	0.0429	0.0897	0.4779	0.6327	0.0676	0.007	1.0255	0.0092	-0.0023	0.0045
MooD_ukb-d-KRA_PSY_MOOD	PD_ieu-b-7	-0.075	0.1053	-0.7121	0.4764	0.0129	0.0012	0.9871	0.0062	-0.0014	0.0049
MooD_ukb-d-KRA_PSY_MOOD	PTSD_31594949	0.2458	0.1491	1.6484	0.0993	0.0167	0.0028	1.0223	0.0064	0.0144	0.0049
MooD_ukb-d-KRA_PSY_MOOD	PUFA_pct_UKB	-0.1209	0.071	-1.7035	0.0885	0.1109	0.0067	1.032	0.0091	-0.0052	0.0048
MooD_ukb-d-KRA_PSY_MOOD	PUFA_UKB	0.0287	0.0881	0.3258	0.7446	0.069	0.007	1.0339	0.0093	-0.0021	0.0044
