p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se
LA_CHARGE	PTSD_31594949	0.0042	0.1599	0.0262	0.9791	0.0177	0.003	1.0209	0.0067	0.0011	0.0047
LA_CHARGE	PUFA_pct_UKB	0.0109	1.3224	0.0083	0.9934	0.1628	0.0184	1.0171	0.0143	-0.012	0.0054
LA_CHARGE	PUFA_UKB	-0.3511	0.4779	-0.7345	0.4626	0.1397	0.0258	1.0332	0.0303	0.0066	0.0059
LA_CHARGE	SCZ_21926974	0.0269	0.0984	0.2734	0.7845	0.2269	0.0149	1.0321	0.011	-0.0023	0.0063
LA_CHARGE	SCZ_23974872	-0.0015	0.085	-0.0172	0.9863	0.2808	0.0147	1.0238	0.0097	0.0048	0.0056
LA_CHARGE	SCZ_25056061	0.0041	0.0651	0.063	0.9498	1157.721	58.2521	1.0727	0.017	-0.0028	0.0071
LA_CHARGE	TS_30818990	0.1118	0.1813	0.6169	0.5373	0.3572	0.0429	1.016	0.0081	-0.0031	0.0044
LA_UKB	AA_CHARGE	-0.2157	0.1619	-1.332	0.1829	0.0828	0.0663	1.0351	0.0252	-0.0055	0.0094
LA_UKB	AD_30617256	-0.0902	0.1298	-0.6949	0.4871	0.0086	0.0049	1.0514	0.0571	0.0113	0.0215
LA_UKB	ADD_30336701_C	0.0038	0.0426	0.0886	0.9294	0.0831	0.0055	1.0002	0.0069	0.0077	0.0059
LA_UKB	ADD_30336701_P	0.0151	0.044	0.3434	0.7313	0.0599	0.0048	1.0035	0.0063	-0.0053	0.0053
LA_UKB	ADD_30336701_T	0.0056	0.0407	0.1379	0.8903	0.0916	0.0058	1.0027	0.007	0.0049	0.0059
LA_UKB	ADHD_30478444	-0.1024	0.0443	-2.3144	0.0206	0.2371	0.0153	1.0359	0.0102	0.0111	0.0079
LA_UKB	AdrA_CHARGE	-0.5449	0.1315	-4.1424	3.44E-05	0.1553	0.1025	1.0038	0.007	0.0073	0.0052
LA_UKB	ALA_CHARGE	0.0623	0.6648	0.0937	0.9254	0.0423	0.0647	1.0052	0.007	0.0022	0.0062
LA_UKB	AN_28494655	0.0502	0.0632	0.7945	0.4269	0.2271	0.036	1.0134	0.0075	0.0067	0.0061
LA_UKB	AN_31308545	0.0647	0.0457	1.4166	0.1566	0.1812	0.013	1.0234	0.012	-0.0038	0.0079
LA_UKB	ANX_26754954	0.1274	0.1079	1.1807	0.2377	0.076	0.031	1.0029	0.0076	-0.005	0.0062
LA_UKB	ASD_28540026	0.1119	0.0595	1.882	0.0598	0.2896	0.0326	0.9679	0.0076	-0.0066	0.0056
LA_UKB	ASD_30804558	0.0543	0.0652	0.8315	0.4057	0.1955	0.0166	1.0098	0.0095	-0.0052	0.0085
LA_UKB	BIP_21926972	0.0812	0.0522	1.5555	0.1198	0.4708	0.0406	1.0065	0.0102	-0.0091	0.008
LA_UKB	BIP_31043756	0.0116	0.0338	0.344	0.7308	0.3486	0.017	1.0227	0.0098	-0.0025	0.0065
LA_UKB	BIP_34002096	-0.021	0.0331	-0.6365	0.5245	0.07	0.003	1.0312	0.0113	0.0057	0.0069
LA_UKB	CDG_23453885	0.0047	0.0352	0.1325	0.8946	0.1752	0.0132	1.0256	0.0115	-0.0087	0.0074
LA_UKB	CDG_29906448	-0.013	0.0305	-0.4264	0.6698	0.35	0.0146	1.0281	0.0128	-0.0032	0.0077
LA_UKB	CDG_31926635	-0.0075	0.032	-0.2337	0.8152	0.077	0.0033	1.0419	0.0105	-0.0017	0.0063
LA_UKB	DE_ukb-b-20045	-0.1238	0.0704	-1.7591	0.0786	0.0069	0.0012	1.006	0.0077	-0.0077	0.0061
LA_UKB	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LA_UKB	DHA_CHARGE	0.1727	0.1345	1.2845	0.199	0.1197	0.0537	0.9978	0.0065	-0.0032	0.0049
LA_UKB	DHA_pct_UKB	-0.1791	0.0588	-3.0467	0.0023	0.1237	0.0111	1.0335	0.03	-0.2105	0.0139
LA_UKB	DHA_UKB	0.3841	0.0679	5.657	1.54E-08	0.1123	0.0115	1.0669	0.0409	0.2753	0.022
LA_UKB	DPA_CHARGE	-0.1277	0.1773	-0.7206	0.4711	0.1942	0.1089	1.0083	0.0071	-0.0015	0.005
LA_UKB	EPA_CHARGE	NA	NA	NA	NA	-0.2473	0.0568	1.072	0.0067	-0.0004	0.0049
LA_UKB	GLA_CHARGE	NA	NA	NA	NA	-0.3636	0.0984	1.0808	0.0141	-0.0036	0.005
LA_UKB	INS_ukb-b-3957	0.0232	0.0297	0.7826	0.4339	0.0625	0.0024	1.0262	0.0091	-0.0042	0.0062
LA_UKB	LA_CHARGE	0.274	0.141	1.9435	0.052	0.1584	0.1589	1.0174	0.0073	0.0049	0.0056
LA_UKB	LA_pct_UKB	0.1278	0.084	1.5223	0.1279	0.1215	0.0135	1.0473	0.0252	0.3591	0.0198
LA_UKB	LA_UKB	0.9999	4.82E-05	20744.3863	0	0.1219	0.024	1.0279	0.0297	1.0279	0.0297
LA_UKB	MDD_22472876	-0.0365	0.0739	-0.4935	0.6217	0.1611	0.03	1.0183	0.0086	-0.0058	0.0075
LA_UKB	MDD_30718901	-0.0068	0.0322	-0.2121	0.832	0.0609	0.0024	0.995	0.01	-0.0125	0.0062
LA_UKB	MooD_ukb-d-KRA_PSY_MOOD	0.0322	0.0739	0.4354	0.6633	0.0058	0.0013	0.996	0.0066	-0.0021	0.0049
LA_UKB	OCD_28761083	0.0087	0.0679	0.1277	0.8984	0.3148	0.0496	0.9954	0.007	-6.13E-05	0.006
LA_UKB	Omega_3_pct_UKB	0.1882	0.0771	2.4412	0.0146	0.096	0.0121	1.0709	0.056	-0.0552	0.0172
LA_UKB	Omega_3_UKB	0.6	0.0659	9.1108	8.18E-20	0.1187	0.0185	1.0702	0.0497	0.3436	0.0221
LA_UKB	Omega_6_by_Omega_3_UKB	-0.3023	0.0876	-3.452	0.0006	0.0927	0.013	1.073	0.0538	0.0235	0.0187
LA_UKB	Omega_6_pct_UKB	-0.3168	0.0892	-3.5536	0.0004	0.1458	0.0195	1.0302	0.0205	-0.1265	0.017
LA_UKB	Omega_6_UKB	0.9501	0.031	30.6531	2.40E-206	0.1227	0.0251	1.0349	0.0324	1.0038	0.0309
LA_UKB	PD_ieu-b-7	0.0462	0.0459	1.0059	0.3145	0.0163	0.0016	0.9803	0.007	-0.0076	0.005
LA_UKB	PTSD_31594949	-0.0069	0.0774	-0.0891	0.929	0.0169	0.0029	1.0235	0.0066	-0.0018	0.0055
LA_UKB	PUFA_pct_UKB	-0.3049	0.0803	-3.795	0.0001	0.1644	0.0197	1.0213	0.0156	-0.1554	0.014
LA_UKB	PUFA_UKB	0.8564	0.093	9.2088	3.30E-20	0.1414	0.0277	1.0385	0.0325	0.9473	0.0304
LA_UKB	SCZ_21926974	-0.0318	0.0493	-0.6457	0.5185	0.2318	0.0138	1.0289	0.0109	0.0009	0.0083
LA_UKB	SCZ_23974872	-0.0331	0.0418	-0.7926	0.428	0.2855	0.0151	1.0216	0.0096	0.007	0.0077
LA_UKB	SCZ_25056061	-0.0569	0.0573	-0.9914	0.3215	1157.2157	58.6017	1.073	0.0169	0.0053	0.0127
LA_UKB	TS_30818990	0.0886	0.0541	1.6374	0.1015	0.3602	0.0428	1.0162	0.0078	-0.009	0.0049
LA_pct_UKB	AA_CHARGE	-0.5245	0.2018	-2.5987	0.0094	0.0828	0.0663	1.0351	0.0252	-0.0086	0.0176
LA_pct_UKB	AD_30617256	-0.2592	0.1416	-1.8306	0.0672	0.0086	0.0049	1.0514	0.0571	0.0066	0.0151
LA_pct_UKB	ADD_30336701_C	0.0448	0.0426	1.0507	0.2934	0.0831	0.0055	1.0002	0.0069	-0.0291	0.0052
LA_pct_UKB	ADD_30336701_P	-0.157	0.0561	-2.8005	0.0051	0.0599	0.0048	1.0035	0.0063	-0.0292	0.0054
LA_pct_UKB	ADD_30336701_T	0.0016	0.043	0.0373	0.9703	0.0916	0.0058	1.0027	0.007	-0.0327	0.0054
LA_pct_UKB	ADHD_30478444	-0.3379	0.0465	-7.2704	3.58E-13	0.2371	0.0153	1.0359	0.0102	-0.0027	0.007
LA_pct_UKB	AdrA_CHARGE	-0.4998	0.1745	-2.8637	0.0042	0.0875	0.0563	1.0067	0.0079	-0.0064	0.0096
LA_pct_UKB	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LA_pct_UKB	AN_28494655	0.199	0.0728	2.7334	0.0063	0.2269	0.036	1.0134	0.0075	0.0079	0.0059
LA_pct_UKB	AN_31308545	0.2126	0.0459	4.6333	3.60E-06	0.1812	0.013	1.0234	0.012	-4.43E-06	0.0079
LA_pct_UKB	ANX_26754954	-0.2497	0.1104	-2.2629	0.0236	0.076	0.031	1.0029	0.0076	0.0035	0.0053
LA_pct_UKB	ASD_28540026	0.0122	0.0577	0.2114	0.8325	0.2896	0.0326	0.9679	0.0076	0.005	0.0053
LA_pct_UKB	ASD_30804558	-0.0029	0.0539	-0.0544	0.9566	0.1955	0.0166	1.0097	0.0095	-0.002	0.0077
LA_pct_UKB	BIP_21926972	0.1416	0.0556	2.5494	0.0108	0.4701	0.0406	1.0066	0.0102	-0.0112	0.008
LA_pct_UKB	BIP_31043756	0.0331	0.0377	0.8787	0.3796	0.348	0.0169	1.0229	0.0098	0.0027	0.0072
LA_pct_UKB	BIP_34002096	0.013	0.0324	0.4026	0.6873	0.0698	0.0029	1.0316	0.0114	0.0041	0.0071
LA_pct_UKB	CDG_23453885	0.0676	0.0424	1.5934	0.1111	0.1751	0.0132	1.0256	0.0115	-0.0114	0.008
LA_pct_UKB	CDG_29906448	0.0641	0.0284	2.2564	0.024	0.3498	0.0146	1.0282	0.0128	-0.0048	0.0069
LA_pct_UKB	CDG_31926635	-0.1292	0.0318	-4.0677	4.75E-05	0.0769	0.0033	1.0421	0.0105	-0.0037	0.0067
LA_pct_UKB	DE_ukb-b-20045	-0.3514	0.0692	-5.0746	3.88E-07	0.0069	0.0012	1.006	0.0077	-0.0134	0.0058
LA_pct_UKB	DGLA_CHARGE	NA	NA	NA	NA	-0.0143	0.0614	1.0241	0.0072	0.004	0.0086
LA_pct_UKB	DHA_CHARGE	0.0319	0.1058	0.3016	0.7629	0.1174	0.0542	0.9979	0.0066	0.0065	0.0052
LA_pct_UKB	DHA_pct_UKB	0.3685	0.0565	6.5216	6.96E-11	0.1237	0.0111	1.0335	0.03	0.0397	0.0201
LA_pct_UKB	DHA_UKB	0.099	0.0613	1.6146	0.1064	0.1123	0.0115	1.0669	0.0409	-0.1101	0.0233
LA_pct_UKB	DPA_CHARGE	-0.1691	0.1325	-1.2764	0.2018	0.1193	0.0662	1.0115	0.0084	-0.0073	0.0093
LA_pct_UKB	EPA_CHARGE	NA	NA	NA	NA	-0.2736	0.0475	1.0731	0.0069	-0.0074	0.0074
LA_pct_UKB	GLA_CHARGE	NA	NA	NA	NA	-0.3955	0.086	1.0821	0.0142	-0.0087	0.0084
LA_pct_UKB	INS_ukb-b-3957	-0.1867	0.031	-6.0157	1.79E-09	0.0625	0.0024	1.0262	0.0091	-0.0534	0.0057
LA_pct_UKB	LA_CHARGE	1.3254	1.2233	1.0835	0.2786	0.0339	0.0501	1.0225	0.0113	0.0013	0.0126
LA_pct_UKB	LA_pct_UKB	1	5.15E-06	194180.0173	0	0.1215	0.0135	1.0473	0.0252	1.0473	0.0252
LA_pct_UKB	LA_UKB	0.1278	0.084	1.5223	0.1279	0.1182	0.0234	1.0301	0.0298	0.3591	0.0198
LA_pct_UKB	MDD_22472876	-0.0528	0.065	-0.8115	0.4171	0.1611	0.03	1.0183	0.0086	-0.0113	0.0064
LA_pct_UKB	MDD_30718901	-0.1927	0.0303	-6.3528	2.11E-10	0.0609	0.0024	0.9951	0.01	-0.0167	0.0056
LA_pct_UKB	MooD_ukb-d-KRA_PSY_MOOD	-0.0812	0.077	-1.0547	0.2916	0.0058	0.0013	0.996	0.0066	-0.0021	0.0053
LA_pct_UKB	OCD_28761083	0.1394	0.0646	2.1586	0.0309	0.3149	0.0496	0.9954	0.007	0.0054	0.0056
LA_pct_UKB	Omega_3_pct_UKB	-0.0144	0.0613	-0.2352	0.8141	0.096	0.0121	1.0709	0.056	-0.2976	0.0273
LA_pct_UKB	Omega_3_UKB	-0.256	0.0591	-4.333	1.47E-05	0.1187	0.0185	1.0702	0.0497	-0.3829	0.0259
LA_pct_UKB	Omega_6_by_Omega_3_UKB	0.3095	0.0566	5.4676	4.56E-08	0.0927	0.013	1.073	0.0538	0.5118	0.0283
LA_pct_UKB	Omega_6_pct_UKB	0.8565	0.021	40.7057	0	0.1454	0.0195	1.0303	0.0205	0.8755	0.0186
LA_pct_UKB	Omega_6_UKB	-0.025	0.0843	-0.296	0.7673	0.1226	0.0251	1.035	0.0324	0.2106	0.0198
LA_pct_UKB	PD_ieu-b-7	0.1004	0.0485	2.0678	0.0387	0.0163	0.0016	0.9803	0.007	0.004	0.0053
LA_pct_UKB	PTSD_31594949	-0.147	0.0691	-2.1286	0.0333	0.0169	0.0029	1.0235	0.0066	-0.0112	0.0052
LA_pct_UKB	PUFA_pct_UKB	0.759	0.0565	13.4305	4.01E-41	0.1559	0.0164	1.0267	0.0167	0.7078	0.0183
LA_pct_UKB	PUFA_UKB	-0.1048	0.0802	-1.3073	0.1911	0.1362	0.0268	1.0418	0.0328	0.0762	0.0196
LA_pct_UKB	SCZ_21926974	0.1336	0.0402	3.3264	0.0009	0.2317	0.0139	1.0289	0.0109	-0.0129	0.0075
LA_pct_UKB	SCZ_23974872	0.1032	0.0345	2.9928	0.0028	0.2855	0.0151	1.0216	0.0096	-0.005	0.0072
LA_pct_UKB	SCZ_25056061	0.047	0.0308	1.5293	0.1262	1157.22	58.7461	1.073	0.0169	-0.0033	0.008
LA_pct_UKB	TS_30818990	0.0066	0.0526	0.1263	0.8995	0.3603	0.0427	1.0162	0.0078	0.0022	0.0054
MDD_22472876	AA_CHARGE	0.1325	0.2245	0.59	0.5552	0.1032	0.0656	1.0255	0.0213	-0.0058	0.0062
MDD_22472876	AD_30617256	0.0606	0.0993	0.6104	0.5416	0.0131	0.0017	0.9968	0.0104	0.0108	0.0062
MDD_22472876	ADD_30336701_C	-0.2228	0.081	-2.7518	0.0059	0.0852	0.006	0.9934	0.01	0.0026	0.0066
MDD_22472876	ADD_30336701_P	0.2599	0.0882	2.9451	0.0032	0.0588	0.0057	1.0087	0.0102	-0.0024	0.0065
MDD_22472876	ADD_30336701_T	-0.1234	0.0758	-1.6294	0.1032	0.0935	0.0062	0.9977	0.0099	0.0017	0.0065
MDD_22472876	ADHD_30478444	0.2668	0.088	3.0316	0.0024	0.2408	0.0169	1.0338	0.0127	0.0275	0.0082
MDD_22472876	AdrA_CHARGE	0.1778	0.2232	0.7966	0.4257	0.159	0.1015	1.0025	0.0086	-0.0048	0.0063
MDD_22472876	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MDD_22472876	AN_28494655	0.1457	0.1405	1.0371	0.2997	0.2317	0.0433	1.0143	0.0103	0.0997	0.0074
MDD_22472876	AN_31308545	0.3201	0.0847	3.7802	0.0002	0.1842	0.0147	1.0214	0.0149	0.0482	0.0084
MDD_22472876	ANX_26754954	0.7743	0.2084	3.7155	0.0002	0.0803	0.0337	1.0003	0.009	0.1712	0.0061
MDD_22472876	ASD_28540026	0.1997	0.1295	1.5416	0.1232	0.27	0.0409	0.9755	0.0096	-0.0052	0.0071
MDD_22472876	ASD_30804558	0.278	0.1024	2.7146	0.0066	0.2032	0.0194	1.0032	0.0122	-9.50E-05	0.008
MDD_22472876	BIP_21926972	0.4908	0.094	5.2192	1.80E-07	0.474	0.0436	1.006	0.0117	0.1657	0.0082
MDD_22472876	BIP_31043756	0.4315	0.0721	5.987	2.14E-09	0.3418	0.0186	1.0318	0.0116	0.1355	0.0076
MDD_22472876	BIP_34002096	0.5652	0.0718	7.8719	3.49E-15	0.0695	0.0031	1.034	0.0145	0.0992	0.0082
MDD_22472876	CDG_23453885	0.7019	0.0543	12.9341	2.89E-38	0.1756	0.0135	1.0279	0.0123	0.5739	0.0084
MDD_22472876	CDG_29906448	0.5097	0.065	7.8385	4.56E-15	0.3504	0.0153	1.031	0.0167	0.1236	0.0084
MDD_22472876	CDG_31926635	0.9691	0.0803	12.0729	1.47E-33	0.0771	0.0039	1.0427	0.0142	0.2866	0.0086
MDD_22472876	DE_ukb-b-20045	0.849	0.1641	5.1739	2.29E-07	0.0064	0.0014	1.0125	0.0103	0.0067	0.0072
MDD_22472876	DGLA_CHARGE	0.2688	0.2691	0.9989	0.3178	0.1304	0.1054	1.0052	0.008	-0.006	0.0059
MDD_22472876	DHA_CHARGE	-0.2104	0.1808	-1.1639	0.2445	0.1597	0.06	0.9887	0.0088	0.0022	0.0057
MDD_22472876	DHA_pct_UKB	-0.0818	0.0664	-1.2321	0.2179	0.1225	0.012	1.0179	0.0253	-0.0029	0.0068
MDD_22472876	DHA_UKB	-0.0917	0.067	-1.3676	0.1714	0.107	0.0159	1.0563	0.0491	-0.0018	0.0068
MDD_22472876	DPA_CHARGE	0.1184	0.1557	0.7605	0.447	0.2305	0.1034	0.997	0.0084	-0.005	0.006
MDD_22472876	EPA_CHARGE	NA	NA	NA	NA	-0.156	0.0589	1.0523	0.008	-0.0139	0.0059
MDD_22472876	GLA_CHARGE	NA	NA	NA	NA	-0.0994	0.0761	1.0274	0.0092	-0.0105	0.0059
MDD_22472876	INS_ukb-b-3957	0.3339	0.0709	4.7078	2.50E-06	0.0626	0.0028	1.0297	0.0142	0.0018	0.0077
MDD_22472876	LA_CHARGE	-0.1702	0.1959	-0.8686	0.3851	0.2263	0.1478	1.0015	0.0082	0.0062	0.0063
MDD_22472876	LA_pct_UKB	-0.0528	0.065	-0.8115	0.4171	0.1358	0.0124	1.0047	0.0217	-0.0113	0.0064
MDD_22472876	LA_UKB	-0.0365	0.0739	-0.4935	0.6217	0.1384	0.0256	0.9832	0.0337	-0.0058	0.0075
MDD_22472876	MDD_22472876	1	1.87E-06	534298.4004	0	0.1622	0.0298	1.0178	0.0086	1.0178	0.0086
MDD_22472876	MDD_30718901	0.8218	0.0757	10.86	1.79E-27	0.0616	0.0029	0.9956	0.0149	0.1693	0.0078
MDD_22472876	MooD_ukb-d-KRA_PSY_MOOD	0.7656	0.176	4.3491	1.37E-05	0.0063	0.0015	0.9924	0.0089	-0.0099	0.0063
MDD_22472876	OCD_28761083	0.1041	0.132	0.7884	0.4304	0.3481	0.0525	0.9874	0.0085	0.0155	0.0065
MDD_22472876	Omega_3_pct_UKB	-0.0285	0.0692	-0.4126	0.6799	0.0969	0.0129	1.0482	0.0397	-0.0052	0.0064
MDD_22472876	Omega_3_UKB	-0.0295	0.0676	-0.4366	0.6624	0.1209	0.0226	1.0427	0.0508	-0.0028	0.0068
MDD_22472876	Omega_6_by_Omega_3_UKB	0.0105	0.0696	0.1512	0.8798	0.0952	0.0143	1.0462	0.04	0.0021	0.0063
MDD_22472876	Omega_6_pct_UKB	-0.0371	0.0642	-0.5779	0.5633	0.1641	0.0219	0.9837	0.0244	-0.0092	0.0069
MDD_22472876	Omega_6_UKB	-0.0362	0.075	-0.483	0.6291	0.1396	0.0272	0.99	0.0379	-0.0039	0.0077
MDD_22472876	PD_ieu-b-7	0.1064	0.0836	1.2722	0.2033	0.0168	0.0018	0.9753	0.0102	-0.0023	0.0066
MDD_22472876	PTSD_31594949	0.6962	0.1692	4.1159	3.86E-05	0.0166	0.0034	1.026	0.0089	0.0066	0.0062
MDD_22472876	PUFA_pct_UKB	-0.0527	0.0621	-0.8488	0.396	0.1813	0.021	0.9775	0.0184	-0.0093	0.0071
MDD_22472876	PUFA_UKB	-0.0434	0.071	-0.6111	0.5411	0.1553	0.031	0.9976	0.0458	-0.0031	0.0077
MDD_22472876	SCZ_21926974	0.4456	0.086	5.184	2.17E-07	0.2348	0.0155	1.0262	0.0117	0.1495	0.0083
MDD_22472876	SCZ_23974872	0.4876	0.0765	6.3757	1.82E-10	0.2903	0.0164	1.0191	0.0124	0.1122	0.0076
MDD_22472876	SCZ_25056061	0.464	0.0718	6.4593	1.05E-10	1164.2592	65.4847	1.0684	0.0214	0.095	0.0102
MDD_22472876	TS_30818990	0.207	0.1039	1.9921	0.0464	0.3654	0.0463	1.0122	0.01	-0.0084	0.0064
MDD_30718901	AA_CHARGE	-0.1814	0.101	-1.7959	0.0725	0.089	0.0568	1.0345	0.0286	0.001	0.0051
MDD_30718901	AD_30617256	0.162	0.0655	2.4748	0.0133	0.0085	0.005	1.0513	0.0581	0.0213	0.0055
MDD_30718901	ADD_30336701_C	-0.1161	0.0345	-3.3655	0.0008	0.0835	0.0056	0.999	0.0071	-0.0305	0.0058
MDD_30718901	ADD_30336701_P	0.2844	0.0392	7.2478	4.23E-13	0.0595	0.0048	1.0037	0.0064	0.0293	0.0059
MDD_30718901	ADD_30336701_T	-0.0293	0.0337	-0.8703	0.3841	0.0919	0.0058	1.0015	0.007	-0.0164	0.0058
MDD_30718901	ADHD_30478444	0.4566	0.0334	13.6813	1.31E-42	0.2373	0.0154	1.0358	0.0102	0.086	0.0083
MDD_30718901	AdrA_CHARGE	0.0482	0.0931	0.5177	0.6047	0.1426	0.0886	1.0058	0.008	-0.0104	0.0054
MDD_30718901	ALA_CHARGE	0.2864	0.4286	0.6682	0.504	0.0468	0.0626	1.0042	0.0071	-0.0084	0.0053
MDD_30718901	AN_28494655	0.2049	0.0575	3.5615	0.0004	0.2293	0.0369	1.0124	0.0081	0.0275	0.0067
MDD_30718901	AN_31308545	0.2572	0.034	7.5622	3.96E-14	0.1816	0.0129	1.0232	0.0121	0.075	0.0089
MDD_30718901	ANX_26754954	0.8334	0.1609	5.1798	2.22E-07	0.0742	0.0309	1.0037	0.0076	0.044	0.0067
MDD_30718901	ASD_28540026	0.0918	0.0447	2.051	0.0403	0.2883	0.0331	0.9681	0.0076	-0.0004	0.0059
MDD_30718901	ASD_30804558	0.3513	0.033	10.6511	1.72E-26	0.1952	0.0165	1.0101	0.0096	0.0602	0.0069
MDD_30718901	BIP_21926972	0.2859	0.0361	7.9242	2.30E-15	0.4694	0.0412	1.0073	0.0103	0.0458	0.0084
MDD_30718901	BIP_31043756	0.3334	0.0272	12.2668	1.37E-34	0.3475	0.017	1.0235	0.0098	0.0593	0.0082
MDD_30718901	BIP_34002096	0.4411	0.0236	18.665	9.53E-78	0.0701	0.0029	1.0301	0.0111	0.07	0.0079
MDD_30718901	CDG_23453885	0.495	0.0324	15.2557	1.51E-52	0.1763	0.0135	1.0242	0.0118	0.106	0.0085
MDD_30718901	CDG_29906448	0.3564	0.0226	15.7487	7.01E-56	0.3499	0.0149	1.0292	0.0131	0.0595	0.0086
MDD_30718901	CDG_31926635	0.9226	0.0123	75.2248	0	0.0769	0.0032	1.0422	0.0113	0.436	0.0098
MDD_30718901	DE_ukb-b-20045	0.7775	0.0652	11.9162	9.74E-33	0.007	0.0013	1.005	0.0084	0.1096	0.0075
MDD_30718901	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MDD_30718901	DHA_CHARGE	-0.1396	0.0928	-1.5044	0.1325	0.1061	0.0539	1	0.0073	0.0047	0.0056
MDD_30718901	DHA_pct_UKB	-0.177	0.0283	-6.2422	4.31E-10	0.1223	0.0106	1.0355	0.0312	-0.0136	0.0062
MDD_30718901	DHA_UKB	-0.1194	0.0294	-4.0663	4.78E-05	0.1103	0.0114	1.0695	0.0423	-0.0135	0.0064
MDD_30718901	DPA_CHARGE	-0.0739	0.0699	-1.0564	0.2908	0.1836	0.1021	1.0101	0.007	0.0014	0.005
MDD_30718901	EPA_CHARGE	NA	NA	NA	NA	-0.2607	0.0567	1.0753	0.0069	-0.0075	0.0056
MDD_30718901	GLA_CHARGE	NA	NA	NA	NA	-0.2515	0.0738	1.0598	0.01	-0.0069	0.0053
MDD_30718901	INS_ukb-b-3957	0.4565	0.022	20.751	1.20E-95	0.0628	0.0023	1.0245	0.01	0.0955	0.0074
MDD_30718901	LA_CHARGE	-0.0183	0.0975	-0.1879	0.8509	0.173	0.1431	1.0148	0.0094	0.0031	0.0051
MDD_30718901	LA_pct_UKB	-0.1927	0.0303	-6.3528	2.11E-10	0.1187	0.0136	1.0525	0.0261	-0.0167	0.0056
MDD_30718901	LA_UKB	-0.0068	0.0322	-0.2121	0.832	0.1208	0.0243	1.0291	0.0294	-0.0125	0.0062
MDD_30718901	MDD_22472876	0.8218	0.0757	10.86	1.79E-27	0.1588	0.0296	1.0193	0.0089	0.1693	0.0078
MDD_30718901	MDD_30718901	1	1.31E-09	7.66E+08	0	0.0609	0.0024	0.9949	0.01	0.9949	0.01
MDD_30718901	MooD_ukb-d-KRA_PSY_MOOD	0.4466	0.0704	6.3448	2.23E-10	0.0057	0.0013	0.9972	0.0068	0.0352	0.0054
MDD_30718901	OCD_28761083	0.2615	0.0536	4.8797	1.06E-06	0.3288	0.05	0.9923	0.0076	0.0065	0.006
MDD_30718901	Omega_3_pct_UKB	-0.1014	0.0328	-3.094	0.002	0.0935	0.0126	1.0744	0.0571	-0.0109	0.0063
MDD_30718901	Omega_3_UKB	-0.023	0.0281	-0.82	0.4122	0.1167	0.019	1.0726	0.051	-0.0092	0.0067
MDD_30718901	Omega_6_by_Omega_3_UKB	0.0345	0.0318	1.0848	0.278	0.0904	0.0136	1.0766	0.055	0.006	0.0063
MDD_30718901	Omega_6_pct_UKB	-0.1653	0.0246	-6.7201	1.82E-11	0.1448	0.0197	1.0319	0.0214	-0.0142	0.0062
MDD_30718901	Omega_6_UKB	0.0179	0.0295	0.6093	0.5423	0.1218	0.0255	1.0359	0.0323	-0.0116	0.0064
MDD_30718901	PD_ieu-b-7	-0.0174	0.0334	-0.5197	0.6033	0.0163	0.0017	0.9803	0.0075	0.0052	0.0057
MDD_30718901	PTSD_31594949	0.7278	0.0696	10.4516	1.44E-25	0.017	0.0029	1.0235	0.0067	0.0675	0.0057
MDD_30718901	PUFA_pct_UKB	-0.1926	0.024	-8.0349	9.37E-16	0.1631	0.0195	1.0236	0.0162	-0.0165	0.0064
MDD_30718901	PUFA_UKB	0.0019	0.0265	0.0721	0.9425	0.1405	0.0282	1.0394	0.0326	-0.0104	0.0066
MDD_30718901	SCZ_21926974	0.2754	0.0345	7.9858	1.40E-15	0.2321	0.014	1.0291	0.011	0.0381	0.0078
MDD_30718901	SCZ_23974872	0.2616	0.0298	8.7944	1.44E-18	0.2863	0.015	1.021	0.0097	0.0407	0.0071
MDD_30718901	SCZ_25056061	0.309	0.0313	9.8665	5.82E-23	1159.6271	57.8195	1.0729	0.0172	0.0486	0.0106
MDD_30718901	TS_30818990	0.217	0.042	5.1651	2.40E-07	0.3574	0.0424	1.017	0.0079	0.0077	0.0056
MooD_ukb-d-KRA_PSY_MOOD	AA_CHARGE	0.2138	0.2708	0.7895	0.4298	0.0796	0.0579	1.0354	0.027	-0.0035	0.0042
MooD_ukb-d-KRA_PSY_MOOD	AD_30617256	0.0743	0.1272	0.5843	0.559	0.0085	0.005	1.0519	0.0574	0.0009	0.005
MooD_ukb-d-KRA_PSY_MOOD	ADD_30336701_C	-0.0102	0.088	-0.116	0.9077	0.083	0.0054	1.0004	0.0069	-0.009	0.005
MooD_ukb-d-KRA_PSY_MOOD	ADD_30336701_P	0.1967	0.0891	2.2072	0.0273	0.0602	0.0048	1.003	0.0064	0.0086	0.0047
MooD_ukb-d-KRA_PSY_MOOD	ADD_30336701_T	0.0494	0.0869	0.5684	0.5698	0.0918	0.0058	1.0024	0.007	-0.0062	0.0051
